GCA_004328465.1	4932	Saccharomyces cerevisiae	ySR128
GCA_004138035.1	4932	Saccharomyces cerevisiae	222-1B-D1606
GCA_004114265.1	4932	Saccharomyces cerevisiae	SA1
GCA_003719665.1	4932	Saccharomyces cerevisiae	X55
GCA_003719635.1	4932	Saccharomyces cerevisiae	Y169
GCA_003709285.1	4932	Saccharomyces cerevisiae	KSD-Yc
GCA_003591695.1	4932	Saccharomyces cerevisiae	YAL1
GCA_003569725.1	4932	Saccharomyces cerevisiae	Hm-1
GCA_003326565.1	4932	Saccharomyces cerevisiae	JM28-16
GCA_003326555.1	4932	Saccharomyces cerevisiae	BJ28
GCA_003326525.1	4932	Saccharomyces cerevisiae	BJ21
GCA_003326515.1	4932	Saccharomyces cerevisiae	BT4
GCA_003277875.1	4932	Saccharomyces cerevisiae	BS
GCA_003277865.1	4932	Saccharomyces cerevisiae	JXXY16.1
GCA_003277815.1	4932	Saccharomyces cerevisiae	XXYS1.4
GCA_003277755.1	4932	Saccharomyces cerevisiae	HN3
GCA_003277735.1	4932	Saccharomyces cerevisiae	SX4
GCA_003277725.1	4932	Saccharomyces cerevisiae	SX1
GCA_003277715.1	4932	Saccharomyces cerevisiae	SX6
GCA_003277645.1	4932	Saccharomyces cerevisiae	BJ3
GCA_003277635.1	4932	Saccharomyces cerevisiae	BJ15
GCA_003277615.1	4932	Saccharomyces cerevisiae	BJ8
GCA_003277595.1	4932	Saccharomyces cerevisiae	BJ16
GCA_003277505.1	4932	Saccharomyces cerevisiae	JXXY10.1
GCA_003277495.1	4932	Saccharomyces cerevisiae	XXY26L.1
GCA_003277485.1	4932	Saccharomyces cerevisiae	XXY30L.2
GCA_003277475.1	4932	Saccharomyces cerevisiae	XXYS14.1
GCA_003277385.1	4932	Saccharomyces cerevisiae	FJ5
GCA_003277375.1	4932	Saccharomyces cerevisiae	FJ7
GCA_003277365.1	4932	Saccharomyces cerevisiae	FJ8
GCA_003277355.1	4932	Saccharomyces cerevisiae	FJ9
GCA_003277295.1	4932	Saccharomyces cerevisiae	FJ10
GCA_003277255.1	4932	Saccharomyces cerevisiae	HN1
GCA_003277245.1	4932	Saccharomyces cerevisiae	HN4
GCA_003277235.1	4932	Saccharomyces cerevisiae	HN2
GCA_003277205.1	4932	Saccharomyces cerevisiae	HN5
GCA_003277115.1	4932	Saccharomyces cerevisiae	HN6
GCA_003277105.1	4932	Saccharomyces cerevisiae	HN7
GCA_003277095.1	4932	Saccharomyces cerevisiae	SX2
GCA_003277085.1	4932	Saccharomyces cerevisiae	SX3
GCA_003276995.1	4932	Saccharomyces cerevisiae	SX5
GCA_003276985.1	4932	Saccharomyces cerevisiae	SX7
GCA_003276975.1	4932	Saccharomyces cerevisiae	SX8
GCA_003276965.1	4932	Saccharomyces cerevisiae	BJ6
GCA_003276875.1	4932	Saccharomyces cerevisiae	BJ14
GCA_003276865.1	4932	Saccharomyces cerevisiae	BJ17
GCA_003276855.1	4932	Saccharomyces cerevisiae	BJ22
GCA_003276845.1	4932	Saccharomyces cerevisiae	BJ18
GCA_003276755.1	4932	Saccharomyces cerevisiae	BJ23
GCA_003276745.1	4932	Saccharomyces cerevisiae	BJ24
GCA_003276735.1	4932	Saccharomyces cerevisiae	BJ26
GCA_003276725.1	4932	Saccharomyces cerevisiae	HLJ1
GCA_003276635.1	4932	Saccharomyces cerevisiae	JL5
GCA_003276625.1	4932	Saccharomyces cerevisiae	HN8
GCA_003276615.1	4932	Saccharomyces cerevisiae	HN11
GCA_003276605.1	4932	Saccharomyces cerevisiae	FJ2
GCA_003276515.1	4932	Saccharomyces cerevisiae	HN14
GCA_003276505.1	4932	Saccharomyces cerevisiae	FJ1
GCA_003276495.1	4932	Saccharomyces cerevisiae	HLJ2
GCA_003276485.1	4932	Saccharomyces cerevisiae	SD3
GCA_003276405.1	4932	Saccharomyces cerevisiae	XJ3
GCA_003276395.1	4932	Saccharomyces cerevisiae	YN5
GCA_003276375.1	4932	Saccharomyces cerevisiae	SD4
GCA_003276365.1	4932	Saccharomyces cerevisiae	BJ2
GCA_003276325.1	4932	Saccharomyces cerevisiae	BJ5
GCA_003276295.1	4932	Saccharomyces cerevisiae	XJ4
GCA_003276245.1	4932	Saccharomyces cerevisiae	AFB.1
GCA_003276235.1	4932	Saccharomyces cerevisiae	ANG1
GCA_003276205.1	4932	Saccharomyces cerevisiae	MLAF.1
GCA_003276185.1	4932	Saccharomyces cerevisiae	XST
GCA_003276145.1	4932	Saccharomyces cerevisiae	B1-1
GCA_003276135.1	4932	Saccharomyces cerevisiae	C5-1
GCA_003276085.1	4932	Saccharomyces cerevisiae	BJ20
GCA_003276075.1	4932	Saccharomyces cerevisiae	BJ19
GCA_003276015.1	4932	Saccharomyces cerevisiae	BJ25
GCA_003276005.1	4932	Saccharomyces cerevisiae	BJ27
GCA_003275965.1	4932	Saccharomyces cerevisiae	HN9
GCA_003275955.1	4932	Saccharomyces cerevisiae	HN10
GCA_003275885.1	4932	Saccharomyces cerevisiae	HN19
GCA_003275875.1	4932	Saccharomyces cerevisiae	FJ11
GCA_003275835.1	4932	Saccharomyces cerevisiae	FJSA40.2
GCA_003275825.1	4932	Saccharomyces cerevisiae	GT39.1
GCA_003275785.1	4932	Saccharomyces cerevisiae	GT99.1
GCA_003275755.1	4932	Saccharomyces cerevisiae	JXXY1.1
GCA_003275745.1	4932	Saccharomyces cerevisiae	JHBMY20.1
GCA_003275715.1	4932	Saccharomyces cerevisiae	NGS21L.1
GCA_003275685.1	4932	Saccharomyces cerevisiae	FJ3
GCA_003275615.1	4932	Saccharomyces cerevisiae	FJ4
GCA_003275605.1	4932	Saccharomyces cerevisiae	FJ6
GCA_003275585.1	4932	Saccharomyces cerevisiae	HN13
GCA_003275575.1	4932	Saccharomyces cerevisiae	HN15
GCA_003275505.1	4932	Saccharomyces cerevisiae	HN16
GCA_003275475.1	4932	Saccharomyces cerevisiae	HN17
GCA_003275465.1	4932	Saccharomyces cerevisiae	HN18
GCA_003275455.1	4932	Saccharomyces cerevisiae	SX9
GCA_003275385.1	4932	Saccharomyces cerevisiae	ZJ1
GCA_003275365.1	4932	Saccharomyces cerevisiae	ZJ2
GCA_003275345.1	4932	Saccharomyces cerevisiae	BJ4
GCA_003275335.1	4932	Saccharomyces cerevisiae	BJ7
GCA_003275245.1	4932	Saccharomyces cerevisiae	FJ12
GCA_003275235.1	4932	Saccharomyces cerevisiae	JL4
GCA_003275225.1	4932	Saccharomyces cerevisiae	HLJ3
GCA_003275215.1	4932	Saccharomyces cerevisiae	SD1
GCA_003275125.1	4932	Saccharomyces cerevisiae	SD2
GCA_003275115.1	4932	Saccharomyces cerevisiae	SX10
GCA_003275105.1	4932	Saccharomyces cerevisiae	SX11
GCA_003275095.1	4932	Saccharomyces cerevisiae	XJ1
GCA_003275005.1	4932	Saccharomyces cerevisiae	XJ7
GCA_003274995.1	4932	Saccharomyces cerevisiae	YN3
GCA_003274985.1	4932	Saccharomyces cerevisiae	XJ6
GCA_003274975.1	4932	Saccharomyces cerevisiae	YN1
GCA_003274905.1	4932	Saccharomyces cerevisiae	YN4
GCA_003274865.1	4932	Saccharomyces cerevisiae	YN6
GCA_003274855.1	4932	Saccharomyces cerevisiae	JL3
GCA_003274845.1	4932	Saccharomyces cerevisiae	JL1
GCA_003274825.1	4932	Saccharomyces cerevisiae	BJ9
GCA_003274735.1	4932	Saccharomyces cerevisiae	BJ10
GCA_003274725.1	4932	Saccharomyces cerevisiae	BJ11
GCA_003274715.1	4932	Saccharomyces cerevisiae	BJ13
GCA_003274705.1	4932	Saccharomyces cerevisiae	AF
GCA_003274615.1	4932	Saccharomyces cerevisiae	DBL.1
GCA_003274605.1	4932	Saccharomyces cerevisiae	LSF.1
GCA_003274595.1	4932	Saccharomyces cerevisiae	SXJM4.1
GCA_003274585.1	4932	Saccharomyces cerevisiae	NX1
GCA_003274495.1	4932	Saccharomyces cerevisiae	NX2
GCA_003274485.1	4932	Saccharomyces cerevisiae	NX3
GCA_003274475.1	4932	Saccharomyces cerevisiae	XJ5
GCA_003274465.1	4932	Saccharomyces cerevisiae	5-3004
GCA_003274425.1	4932	Saccharomyces cerevisiae	11-3002
GCA_003274365.1	4932	Saccharomyces cerevisiae	DX10-3
GCA_003274345.1	4932	Saccharomyces cerevisiae	F3-4
GCA_003274325.1	4932	Saccharomyces cerevisiae	JZ1-4
GCA_003274315.1	4932	Saccharomyces cerevisiae	LM1-2
GCA_003274225.1	4932	Saccharomyces cerevisiae	BT1.1
GCA_003274215.1	4932	Saccharomyces cerevisiae	BT2.8
GCA_003274205.1	4932	Saccharomyces cerevisiae	QH25-4
GCA_003274195.1	4932	Saccharomyces cerevisiae	QH45-2
GCA_003274125.1	4932	Saccharomyces cerevisiae	WL3
GCA_003274095.1	4932	Saccharomyces cerevisiae	CJM19.5
GCA_003274085.1	4932	Saccharomyces cerevisiae	HN1.9
GCA_003274055.1	4932	Saccharomyces cerevisiae	LJM21.3
GCA_003274025.1	4932	Saccharomyces cerevisiae	LJM21.9
GCA_003273985.1	4932	Saccharomyces cerevisiae	CJM6.2
GCA_003273955.1	4932	Saccharomyces cerevisiae	GS6
GCA_003273935.1	4932	Saccharomyces cerevisiae	JM22.1
GCA_003273925.1	4932	Saccharomyces cerevisiae	JM37.2
GCA_003273835.1	4932	Saccharomyces cerevisiae	SXJM9.5
GCA_003273825.1	4932	Saccharomyces cerevisiae	WL1
GCA_003273815.1	4932	Saccharomyces cerevisiae	WL2
GCA_003273805.1	4932	Saccharomyces cerevisiae	GS3.1
GCA_003273725.1	4932	Saccharomyces cerevisiae	QH1.1
GCA_003273705.1	4932	Saccharomyces cerevisiae	QH7.2
GCA_003273695.1	4932	Saccharomyces cerevisiae	JM28.2
GCA_003273685.1	4932	Saccharomyces cerevisiae	XZ3.1
GCA_003273625.1	4932	Saccharomyces cerevisiae	XZ4.1
GCA_003273585.1	4932	Saccharomyces cerevisiae	XZ4.2
GCA_003273575.1	4932	Saccharomyces cerevisiae	TY1.4
GCA_003273555.1	4932	Saccharomyces cerevisiae	GZLJ3.1
GCA_003273535.1	4932	Saccharomyces cerevisiae	GZLJ3.19
GCA_003273495.1	4932	Saccharomyces cerevisiae	GZLJ3.22
GCA_003273415.1	4932	Saccharomyces cerevisiae	GZLJ3.30
GCA_003273405.1	4932	Saccharomyces cerevisiae	HLJ4
GCA_003273395.1	4932	Saccharomyces cerevisiae	HLJ10
GCA_003273385.1	4932	Saccharomyces cerevisiae	HLJ59
GCA_003273295.1	4932	Saccharomyces cerevisiae	ANG.CJ.1
GCA_003273285.1	4932	Saccharomyces cerevisiae	BQ8.1
GCA_003273275.1	4932	Saccharomyces cerevisiae	BQ8.2
GCA_003273265.1	4932	Saccharomyces cerevisiae	BTP1
GCA_003273175.1	4932	Saccharomyces cerevisiae	CQJZ1.4
GCA_003273165.1	4932	Saccharomyces cerevisiae	HQ1.1
GCA_003273155.1	4932	Saccharomyces cerevisiae	NQ13-1
GCA_003273145.1	4932	Saccharomyces cerevisiae	HQ3.1
GCA_003273075.1	4932	Saccharomyces cerevisiae	QH1-3
GCA_003273045.1	4932	Saccharomyces cerevisiae	QH21-3
GCA_003273035.1	4932	Saccharomyces cerevisiae	WM7-1
GCA_003273025.1	4932	Saccharomyces cerevisiae	WM11-3
GCA_003272975.1	4932	Saccharomyces cerevisiae	XJ2
GCA_003272945.1	4932	Saccharomyces cerevisiae	XJ7.3
GCA_003272925.1	4932	Saccharomyces cerevisiae	BT2.6
GCA_003272905.1	4932	Saccharomyces cerevisiae	BT3
GCA_003272855.1	4932	Saccharomyces cerevisiae	CJM19.6
GCA_003272835.1	4932	Saccharomyces cerevisiae	CJM21.4
GCA_003272815.1	4932	Saccharomyces cerevisiae	CJM25.1
GCA_003272755.1	4932	Saccharomyces cerevisiae	CJM25.4
GCA_003272725.1	4932	Saccharomyces cerevisiae	CJM25.5
GCA_003272715.1	4932	Saccharomyces cerevisiae	LJM21.1
GCA_003272705.1	4932	Saccharomyces cerevisiae	LJM21.10
GCA_003272665.1	4932	Saccharomyces cerevisiae	LJM6A.1
GCA_003272625.1	4932	Saccharomyces cerevisiae	LJM6A.4
GCA_003272595.1	4932	Saccharomyces cerevisiae	WJM5.2
GCA_003272575.1	4932	Saccharomyces cerevisiae	WJZ1.2
GCA_003272535.1	4932	Saccharomyces cerevisiae	NX8.3
GCA_003272525.1	4932	Saccharomyces cerevisiae	ANGGW.1
GCA_003272445.1	4932	Saccharomyces cerevisiae	CJM11.1
GCA_003272425.1	4932	Saccharomyces cerevisiae	CJM20.1
GCA_003272415.1	4932	Saccharomyces cerevisiae	DJM4.1
GCA_003272405.1	4932	Saccharomyces cerevisiae	GS1
GCA_003272315.1	4932	Saccharomyces cerevisiae	GS5.6
GCA_003272305.1	4932	Saccharomyces cerevisiae	GS5.7
GCA_003272295.1	4932	Saccharomyces cerevisiae	JM13.2
GCA_003272285.1	4932	Saccharomyces cerevisiae	JM14.3
GCA_003272195.1	4932	Saccharomyces cerevisiae	JM4.8
GCA_003272185.1	4932	Saccharomyces cerevisiae	NX7.1
GCA_003272175.1	4932	Saccharomyces cerevisiae	JM8.3
GCA_003272165.1	4932	Saccharomyces cerevisiae	QH7.3
GCA_003272075.1	4932	Saccharomyces cerevisiae	SXJM1.1
GCA_003272065.1	4932	Saccharomyces cerevisiae	QH2.1
GCA_003272055.1	4932	Saccharomyces cerevisiae	WL4
GCA_003272045.1	4932	Saccharomyces cerevisiae	NX8.1
GCA_003271955.1	4932	Saccharomyces cerevisiae	QH3.1
GCA_003271945.1	4932	Saccharomyces cerevisiae	NX4.1
GCA_003271935.1	4932	Saccharomyces cerevisiae	QH7.4
GCA_003271925.1	4932	Saccharomyces cerevisiae	QH6.5
GCA_003271835.1	4932	Saccharomyces cerevisiae	BM5.1
GCA_003271825.1	4932	Saccharomyces cerevisiae	JM28.13
GCA_003271815.1	4932	Saccharomyces cerevisiae	YM3.1
GCA_003271805.1	4932	Saccharomyces cerevisiae	HN2.2
GCA_003271775.1	4932	Saccharomyces cerevisiae	SXJM6.6
GCA_003271705.1	4932	Saccharomyces cerevisiae	XZ7
GCA_003271695.1	4932	Saccharomyces cerevisiae	JT49.4
GCA_003271675.1	4932	Saccharomyces cerevisiae	XZ2.1
GCA_003271645.1	4932	Saccharomyces cerevisiae	XZ10.1
GCA_003271565.1	4932	Saccharomyces cerevisiae	HN5.1
GCA_003271555.1	4932	Saccharomyces cerevisiae	JL2
GCA_003271545.1	4932	Saccharomyces cerevisiae	JQ9.4
GCA_003271535.1	4932	Saccharomyces cerevisiae	TY1.5
GCA_003271505.1	4932	Saccharomyces cerevisiae	JQ9.3
GCA_003271475.1	4932	Saccharomyces cerevisiae	TY2.1
GCA_003271425.1	4932	Saccharomyces cerevisiae	TY3.9
GCA_003271395.1	4932	Saccharomyces cerevisiae	HLJ167
GCA_003271365.1	4932	Saccharomyces cerevisiae	HLJ201
GCA_003271355.1	4932	Saccharomyces cerevisiae	HLJ225
GCA_003271315.1	4932	Saccharomyces cerevisiae	HZJZ4.5
GCA_003271255.1	4932	Saccharomyces cerevisiae	HZJZ5.4
GCA_003271245.1	4932	Saccharomyces cerevisiae	HZJZ5.5
GCA_003271225.1	4932	Saccharomyces cerevisiae	MTJZ3
GCA_003271185.1	4932	Saccharomyces cerevisiae	MTZ13.12
GCA_003271135.1	4932	Saccharomyces cerevisiae	2.1392
GCA_003271125.1	4932	Saccharomyces cerevisiae	BQ1.1
GCA_003271115.1	4932	Saccharomyces cerevisiae	HN3.8
GCA_003271085.1	4932	Saccharomyces cerevisiae	MJQ3.1
GCA_003271045.1	4932	Saccharomyces cerevisiae	MTJZ1
GCA_003270985.1	4932	Saccharomyces cerevisiae	168
GCA_003270955.1	4932	Saccharomyces cerevisiae	229
GCA_003270945.1	4932	Saccharomyces cerevisiae	427
GCA_003270935.1	4932	Saccharomyces cerevisiae	CJM24.1
GCA_003270855.1	4932	Saccharomyces cerevisiae	JQ8.3
GCA_003270835.1	4932	Saccharomyces cerevisiae	JQ8.4
GCA_003270825.1	4932	Saccharomyces cerevisiae	JQHG.1
GCA_003270815.1	4932	Saccharomyces cerevisiae	JT10.10
GCA_003270765.1	4932	Saccharomyces cerevisiae	JTHB1
GCA_003270715.1	4932	Saccharomyces cerevisiae	LJQ131.6
GCA_003270705.1	4932	Saccharomyces cerevisiae	JM32.3
GCA_003270695.1	4932	Saccharomyces cerevisiae	JM32.8
GCA_003270665.1	4932	Saccharomyces cerevisiae	JQ10.6
GCA_003270595.1	4932	Saccharomyces cerevisiae	MTJZ2
GCA_003270575.1	4932	Saccharomyces cerevisiae	2.591
GCA_003270565.1	4932	Saccharomyces cerevisiae	155
GCA_003270535.1	4932	Saccharomyces cerevisiae	502
GCA_003270465.1	4932	Saccharomyces cerevisiae	BJ1
GCA_003270455.1	4932	Saccharomyces cerevisiae	HN6.1
GCA_003270435.1	4932	Saccharomyces cerevisiae	JT21.1
GCA_003270425.1	4932	Saccharomyces cerevisiae	JT21.3
GCA_003270335.1	4932	Saccharomyces cerevisiae	JT43.1
GCA_003270325.1	4932	Saccharomyces cerevisiae	JT49.1
GCA_003270315.1	4932	Saccharomyces cerevisiae	JT49.3
GCA_003270305.1	4932	Saccharomyces cerevisiae	JT94.11
GCA_003270245.1	4932	Saccharomyces cerevisiae	JZ10.1
GCA_003270205.1	4932	Saccharomyces cerevisiae	LJQ13.C7
GCA_003270185.1	4932	Saccharomyces cerevisiae	LJZ22.1
GCA_003270175.1	4932	Saccharomyces cerevisiae	MTJZ4
GCA_003270145.1	4932	Saccharomyces cerevisiae	LJQ13A.5
GCA_003270135.1	4932	Saccharomyces cerevisiae	LJQ13C.1
GCA_003270095.1	4932	Saccharomyces cerevisiae	YN2
GCA_003086655.1	4932	Saccharomyces cerevisiae	BY4742
GCA_003046745.1	4932	Saccharomyces cerevisiae	I-329
GCA_003046715.1	4932	Saccharomyces cerevisiae	I-566
GCA_003046695.1	4932	Saccharomyces cerevisiae	I-30
GCA_003020065.1	4932	Saccharomyces cerevisiae	98-5
GCA_002933895.1	4932	Saccharomyces cerevisiae	BAW-6
GCA_002807125.1	4932	Saccharomyces cerevisiae	SPSC01
GCA_002804325.1	4932	Saccharomyces cerevisiae	I-328
GCA_002571405.2	4932	Saccharomyces cerevisiae	CEN.PK113-7D; CBS 8340
GCA_002335645.1	4932	Saccharomyces cerevisiae	Kagoshima no. 2
GCA_002271945.1	4932	Saccharomyces cerevisiae	Y12
GCA_002271905.1	4932	Saccharomyces cerevisiae	DBVPG6044
GCA_002250225.1	4932	Saccharomyces cerevisiae	SK1
GCA_002214855.1	4932	Saccharomyces cerevisiae	SRCM100587
GCA_002079025.1	4932	Saccharomyces cerevisiae	DBVPG6044
GCA_002058645.1	4932	Saccharomyces cerevisiae	Y12
GCA_002058095.1	4932	Saccharomyces cerevisiae	UWOPS03-461.4
GCA_002057995.1	4932	Saccharomyces cerevisiae	YPS128
GCA_002057885.1	4932	Saccharomyces cerevisiae	SK1
GCA_002057805.1	4932	Saccharomyces cerevisiae	DBVPG6765
GCA_002057635.1	4932	Saccharomyces cerevisiae	S288c
GCA_001983315.1	4932	Saccharomyces cerevisiae	131
GCA_001937245.1	4932	Saccharomyces cerevisiae	VTT A-81062
GCA_001932575.1	4932	Saccharomyces cerevisiae	BG1
GCA_001750485.1	4932	Saccharomyces cerevisiae	GUJ105
GCA_001741815.1	4932	Saccharomyces cerevisiae	beer002
GCA_001741805.1	4932	Saccharomyces cerevisiae	beer001
GCA_001741725.1	4932	Saccharomyces cerevisiae	beer003
GCA_001741705.1	4932	Saccharomyces cerevisiae	beer004
GCA_001741695.1	4932	Saccharomyces cerevisiae	beer005
GCA_001741685.1	4932	Saccharomyces cerevisiae	beer006
GCA_001741605.1	4932	Saccharomyces cerevisiae	beer007
GCA_001741555.1	4932	Saccharomyces cerevisiae	beer008
GCA_001741535.1	4932	Saccharomyces cerevisiae	beer009
GCA_001741525.1	4932	Saccharomyces cerevisiae	beer010
GCA_001741495.1	4932	Saccharomyces cerevisiae	beer011
GCA_001741425.1	4932	Saccharomyces cerevisiae	beer012
GCA_001741415.1	4932	Saccharomyces cerevisiae	beer013
GCA_001741405.1	4932	Saccharomyces cerevisiae	beer014
GCA_001741375.1	4932	Saccharomyces cerevisiae	beer015
GCA_001741305.1	4932	Saccharomyces cerevisiae	beer016
GCA_001741295.1	4932	Saccharomyces cerevisiae	beer017
GCA_001741285.1	4932	Saccharomyces cerevisiae	beer018
GCA_001741255.1	4932	Saccharomyces cerevisiae	beer019
GCA_001741195.1	4932	Saccharomyces cerevisiae	beer020
GCA_001741165.1	4932	Saccharomyces cerevisiae	beer021
GCA_001741145.1	4932	Saccharomyces cerevisiae	beer022
GCA_001741135.1	4932	Saccharomyces cerevisiae	beer023
GCA_001741045.1	4932	Saccharomyces cerevisiae	beer024
GCA_001741035.1	4932	Saccharomyces cerevisiae	beer025
GCA_001741025.1	4932	Saccharomyces cerevisiae	beer026
GCA_001741015.1	4932	Saccharomyces cerevisiae	beer027
GCA_001740925.1	4932	Saccharomyces cerevisiae	beer028
GCA_001740915.1	4932	Saccharomyces cerevisiae	beer029
GCA_001740905.1	4932	Saccharomyces cerevisiae	beer030
GCA_001740895.1	4932	Saccharomyces cerevisiae	beer031
GCA_001740805.1	4932	Saccharomyces cerevisiae	beer032
GCA_001740795.1	4932	Saccharomyces cerevisiae	beer033
GCA_001740785.1	4932	Saccharomyces cerevisiae	beer034
GCA_001740775.1	4932	Saccharomyces cerevisiae	beer035
GCA_001740705.1	4932	Saccharomyces cerevisiae	beer036
GCA_001740675.1	4932	Saccharomyces cerevisiae	beer037
GCA_001740665.1	4932	Saccharomyces cerevisiae	beer038
GCA_001740655.1	4932	Saccharomyces cerevisiae	beer039
GCA_001740575.1	4932	Saccharomyces cerevisiae	beer040
GCA_001740565.1	4932	Saccharomyces cerevisiae	beer041
GCA_001740545.1	4932	Saccharomyces cerevisiae	beer042
GCA_001740535.1	4932	Saccharomyces cerevisiae	beer043
GCA_001740455.1	4932	Saccharomyces cerevisiae	beer044
GCA_001740445.1	4932	Saccharomyces cerevisiae	beer045
GCA_001740425.1	4932	Saccharomyces cerevisiae	beer046
GCA_001740415.1	4932	Saccharomyces cerevisiae	beer047
GCA_001740345.1	4932	Saccharomyces cerevisiae	beer048
GCA_001740325.1	4932	Saccharomyces cerevisiae	beer049
GCA_001740305.1	4932	Saccharomyces cerevisiae	beer050
GCA_001740295.1	4932	Saccharomyces cerevisiae	beer051
GCA_001740225.1	4932	Saccharomyces cerevisiae	beer052
GCA_001740205.1	4932	Saccharomyces cerevisiae	beer053
GCA_001740185.1	4932	Saccharomyces cerevisiae	beer054
GCA_001740175.1	4932	Saccharomyces cerevisiae	beer055
GCA_001740115.1	4932	Saccharomyces cerevisiae	beer056
GCA_001740095.1	4932	Saccharomyces cerevisiae	beer057
GCA_001740075.1	4932	Saccharomyces cerevisiae	beer058
GCA_001740055.1	4932	Saccharomyces cerevisiae	beer059
GCA_001739995.1	4932	Saccharomyces cerevisiae	beer060
GCA_001739965.1	4932	Saccharomyces cerevisiae	beer061
GCA_001739945.1	4932	Saccharomyces cerevisiae	beer062
GCA_001739935.1	4932	Saccharomyces cerevisiae	beer063
GCA_001739865.1	4932	Saccharomyces cerevisiae	beer064
GCA_001739845.1	4932	Saccharomyces cerevisiae	beer065
GCA_001739825.1	4932	Saccharomyces cerevisiae	beer066
GCA_001739815.1	4932	Saccharomyces cerevisiae	beer067
GCA_001739775.1	4932	Saccharomyces cerevisiae	beer068
GCA_001739735.1	4932	Saccharomyces cerevisiae	beer069
GCA_001739705.1	4932	Saccharomyces cerevisiae	beer070
GCA_001739695.1	4932	Saccharomyces cerevisiae	beer071
GCA_001739665.1	4932	Saccharomyces cerevisiae	beer072
GCA_001739625.1	4932	Saccharomyces cerevisiae	beer073
GCA_001739595.1	4932	Saccharomyces cerevisiae	beer074
GCA_001739575.1	4932	Saccharomyces cerevisiae	beer075
GCA_001739545.1	4932	Saccharomyces cerevisiae	beer076
GCA_001739495.1	4932	Saccharomyces cerevisiae	beer077
GCA_001739475.1	4932	Saccharomyces cerevisiae	beer078
GCA_001739455.1	4932	Saccharomyces cerevisiae	beer079
GCA_001739425.1	4932	Saccharomyces cerevisiae	beer080
GCA_001739355.1	4932	Saccharomyces cerevisiae	beer081
GCA_001739345.1	4932	Saccharomyces cerevisiae	beer082
GCA_001739335.1	4932	Saccharomyces cerevisiae	beer083
GCA_001739305.1	4932	Saccharomyces cerevisiae	beer084
GCA_001739235.1	4932	Saccharomyces cerevisiae	beer085
GCA_001739225.1	4932	Saccharomyces cerevisiae	beer086
GCA_001739215.1	4932	Saccharomyces cerevisiae	beer087
GCA_001739185.1	4932	Saccharomyces cerevisiae	beer088
GCA_001739105.1	4932	Saccharomyces cerevisiae	beer089
GCA_001739095.1	4932	Saccharomyces cerevisiae	beer090
GCA_001739075.1	4932	Saccharomyces cerevisiae	beer091
GCA_001739065.1	4932	Saccharomyces cerevisiae	beer092
GCA_001738985.1	4932	Saccharomyces cerevisiae	beer093
GCA_001738965.1	4932	Saccharomyces cerevisiae	beer094
GCA_001738955.1	4932	Saccharomyces cerevisiae	beer095
GCA_001738945.1	4932	Saccharomyces cerevisiae	beer096
GCA_001738855.1	4932	Saccharomyces cerevisiae	beer097
GCA_001738845.1	4932	Saccharomyces cerevisiae	beer098
GCA_001738835.1	4932	Saccharomyces cerevisiae	beer099
GCA_001738825.1	4932	Saccharomyces cerevisiae	beer100
GCA_001738755.1	4932	Saccharomyces cerevisiae	beer101
GCA_001738725.1	4932	Saccharomyces cerevisiae	beer102
GCA_001738715.1	4932	Saccharomyces cerevisiae	bioethanol001
GCA_001738705.1	4932	Saccharomyces cerevisiae	bioethanol002
GCA_001738615.1	4932	Saccharomyces cerevisiae	bioethanol003
GCA_001738605.1	4932	Saccharomyces cerevisiae	bioethanol004
GCA_001738595.1	4932	Saccharomyces cerevisiae	bioethanol005
GCA_001738585.1	4932	Saccharomyces cerevisiae	bread001
GCA_001738515.1	4932	Saccharomyces cerevisiae	bread002
GCA_001738495.1	4932	Saccharomyces cerevisiae	bread003
GCA_001738485.1	4932	Saccharomyces cerevisiae	bread004
GCA_001738465.1	4932	Saccharomyces cerevisiae	laboratory001
GCA_001738395.1	4932	Saccharomyces cerevisiae	laboratory002
GCA_001738375.1	4932	Saccharomyces cerevisiae	sake001
GCA_001738355.1	4932	Saccharomyces cerevisiae	sake002
GCA_001738345.1	4932	Saccharomyces cerevisiae	sake003
GCA_001738265.1	4932	Saccharomyces cerevisiae	sake004
GCA_001738255.1	4932	Saccharomyces cerevisiae	sake005
GCA_001738235.1	4932	Saccharomyces cerevisiae	sake006
GCA_001738225.1	4932	Saccharomyces cerevisiae	sake007
GCA_001738135.2	4932	Saccharomyces cerevisiae	spirits001
GCA_001738125.1	4932	Saccharomyces cerevisiae	spirits002
GCA_001738115.1	4932	Saccharomyces cerevisiae	spirits003
GCA_001738105.1	4932	Saccharomyces cerevisiae	spirits004
GCA_001738015.1	4932	Saccharomyces cerevisiae	spirits005
GCA_001738005.1	4932	Saccharomyces cerevisiae	spirits006
GCA_001737995.1	4932	Saccharomyces cerevisiae	spirits007
GCA_001737985.1	4932	Saccharomyces cerevisiae	spirits008
GCA_001737895.1	4932	Saccharomyces cerevisiae	spirits009
GCA_001737885.1	4932	Saccharomyces cerevisiae	spirits010
GCA_001737875.1	4932	Saccharomyces cerevisiae	spirits011
GCA_001737865.2	4932	Saccharomyces cerevisiae	wine001
GCA_001737785.2	4932	Saccharomyces cerevisiae	wine002
GCA_001737765.2	4932	Saccharomyces cerevisiae	wine003
